,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artists,song_title
895,0.557,0.836,9,-5.479,1,0.0735,0.00778,0.0,0.0624,0.915,150.028,audio_features,16nIdWPjwoNTkADzm6nwBb,spotify:track:16nIdWPjwoNTkADzm6nwBb,https://api.spotify.com/v1/tracks/16nIdWPjwoNTkADzm6nwBb,https://api.spotify.com/v1/audio-analysis/16nIdWPjwoNTkADzm6nwBb,177656,4,Lil Peep,Falling Down - Bonus Track
896,0.557,0.836,9,-5.479,1,0.0735,0.00778,0.0,0.0624,0.915,150.028,audio_features,16nIdWPjwoNTkADzm6nwBb,spotify:track:16nIdWPjwoNTkADzm6nwBb,https://api.spotify.com/v1/tracks/16nIdWPjwoNTkADzm6nwBb,https://api.spotify.com/v1/audio-analysis/16nIdWPjwoNTkADzm6nwBb,177656,4,BROCKHAMPTON,NEW ORLEANS
897,0.557,0.836,9,-5.479,1,0.0735,0.00778,0.0,0.0624,0.915,150.028,audio_features,16nIdWPjwoNTkADzm6nwBb,spotify:track:16nIdWPjwoNTkADzm6nwBb,https://api.spotify.com/v1/tracks/16nIdWPjwoNTkADzm6nwBb,https://api.spotify.com/v1/audio-analysis/16nIdWPjwoNTkADzm6nwBb,177656,4,BROCKHAMPTON,HONEY
898,0.557,0.836,9,-5.479,1,0.0735,0.00778,0.0,0.0624,0.915,150.028,audio_features,16nIdWPjwoNTkADzm6nwBb,spotify:track:16nIdWPjwoNTkADzm6nwBb,https://api.spotify.com/v1/tracks/16nIdWPjwoNTkADzm6nwBb,https://api.spotify.com/v1/audio-analysis/16nIdWPjwoNTkADzm6nwBb,177656,4,BROCKHAMPTON,WEIGHT
899,0.557,0.836,9,-5.479,1,0.0735,0.00778,0.0,0.0624,0.915,150.028,audio_features,16nIdWPjwoNTkADzm6nwBb,spotify:track:16nIdWPjwoNTkADzm6nwBb,https://api.spotify.com/v1/tracks/16nIdWPjwoNTkADzm6nwBb,https://api.spotify.com/v1/audio-analysis/16nIdWPjwoNTkADzm6nwBb,177656,4,BROCKHAMPTON,SAN MARCOS
900,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,BROCKHAMPTON,THUG LIFE
901,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,BROCKHAMPTON,TAPE
902,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,BROCKHAMPTON,DISTRICT
903,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,BROCKHAMPTON,FABRIC
904,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,BROCKHAMPTON,BERLIN
905,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Logic,Thank You (ft. Lucy Rose & The RattPack)
906,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Logic,Everybody Dies
907,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Logic,The Return
908,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Logic,The Glorious Five
909,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Logic,One Day (ft. Ryan Tedder)
910,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Logic,Ordinary Day (ft. Hailee Steinfeld)
911,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Logic,YSIV
912,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Logic,Street Dreams II
913,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Logic,ICONIC (ft. Jaden Smith)
914,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Lil Wayne,Don't Cry (feat. XXXTENTACION)
915,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Fall Out Boy,The Phoenix
916,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Fall Out Boy,The Last Of The Real Ones
917,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Blossoms,How Long Will This Last? - Single Mix
918,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Fall Out Boy,"Dance, Dance"
919,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,blink-182,Adam's Song
920,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Travis Scott,goosebumps
921,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Bowling For Soup,Punk Rock 101
922,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Oasis,Let There Be Love
923,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Oasis,She Is Love
924,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Travis Scott,SICKO MODE
925,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Kid Cudi,Day 'N' Nite (Nightmare)
926,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Joji,TEST DRIVE
927,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Sheck Wes,Mo Bamba
928,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,The Clash,Should I Stay or Should I Go - Remastered
929,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Kanye West,Street Lights
930,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Panic! At The Disco,High Hopes
931,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Meek Mill,Ima Boss (feat. Rick Ross)
932,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Netsky,High Alert (feat. Sara Hartman)
933,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Joji,ATTENTION
934,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Joji,WANTED U
935,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Joji,CAN'T GET OVER YOU (feat. Clams Casino)
936,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Joji,NO FUN
937,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Joji,XNXX
938,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Frank Ocean,Pyramids
939,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Kodak Black,ZEZE (feat. Travis Scott & Offset)
940,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Joji,NO FUN
941,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Rex Orange County,Never Enough
942,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Kygo,Happy Now
943,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,XXXTENTACION,BAD!
944,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,A$AP Rocky,Sundress
945,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,DMA'S,Believe - Triple J Like A Version
946,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,DMA'S,Step Up the Morphine
947,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,DMA'S,In the Air
948,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,DMA'S,Do I Need You Now?
949,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,DMA'S,The End
950,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,DMA'S,Feels Like 37
951,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,DMA'S,Tape Deck Sick
952,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,DMA'S,Your Low
953,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,DMA'S,In the Moment
954,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,DMA'S,Time & Money
955,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,DMA'S,Laced
956,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,DMA'S,So We Know
957,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,DMA'S,Dawning
958,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,DMA'S,Lay Down
959,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Miguel,Sky Walker (feat. Travis Scott)
960,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,XXXTENTACION,Guardian angel
961,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,XXXTENTACION,One Minute (feat. Kanye West & Travis Barker)
962,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder)
963,0.576,0.74,0,-6.195,1,0.0854,0.274,3e-06,0.0948,0.37,159.959,audio_features,2c09gumRCmu3qmbcqdQbUN,spotify:track:2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/tracks/2c09gumRCmu3qmbcqdQbUN,https://api.spotify.com/v1/audio-analysis/2c09gumRCmu3qmbcqdQbUN,122987,4,ALMA,Chasing Highs
